timestamp,equipment_id,operation_mode,location,terrain_type,load_weight_tonnes,fuel_consumption_liters,distance_traveled_km,maintenance_flag,downtime_hours,temperature_celsius,humidity_percent,sensor_failure
3/26/2023 8:00,EQ-38,automatic,RioTinto_Canada_Copper,rocky,43.93,111.47,17.37,1,0,23.42,39.17,1
3/26/2023 9:00,EQ-90,automatic,RioTinto_Canada_Copper,mixed,47.09,123.73,22.88,1,0,26.96,51.89,1
3/26/2023 10:00,EQ-46,manual,RioTinto_Canada_Copper,clay,52.19,69.53,21.15,1,0,30.31,59.14,1
3/26/2023 11:00,EQ-15,manual,RioTinto_Canada_Copper,clay,58.68,75.72,12.91,1,0,25.35,51.97,1
3/26/2023 12:00,EQ-98,automatic,RioTinto_Canada_Copper,sandy,46.58,82.56,18.4,1,0,26.67,69.44,1
3/26/2023 13:00,EQ-44,automatic,RioTinto_Canada_Copper,mixed,68.78,107.28,14.09,1,0,22.07,64.94,1
3/26/2023 14:00,EQ-49,automatic,RioTinto_Canada_Copper,rocky,54.91,90.85,12.81,1,0,21.98,52.4,1
3/26/2023 15:00,EQ-75,automatic,RioTinto_Canada_Copper,mixed,64.91,122.56,10.35,1,0,22.45,72.73,1
3/26/2023 16:00,EQ-61,automatic,RioTinto_Canada_Copper,rocky,42.2,99.67,23.87,1,0,25.09,54.2,1
3/26/2023 17:00,EQ-67,automatic,RioTinto_Canada_Copper,sandy,45.81,146.37,11.48,1,0,17,46.24,1
3/26/2023 18:00,EQ-6,automatic,RioTinto_Canada_Copper,sandy,52.46,134.27,14.21,1,0,18.73,41.98,1
3/26/2023 19:00,EQ-9,automatic,RioTinto_Canada_Copper,rocky,45.41,102.78,5.47,1,0,27.12,55.2,1
3/26/2023 20:00,EQ-6,automatic,RioTinto_Canada_Copper,rocky,60.48,72.84,20.5,1,0,24.4,52.69,1
3/26/2023 21:00,EQ-73,automatic,RioTinto_Canada_Copper,rocky,60.68,113.78,14.83,1,0,20.08,53.16,1
3/26/2023 22:00,EQ-95,automatic,RioTinto_Canada_Copper,sandy,47.61,77.73,20.94,1,0,25.3,46.8,1
3/26/2023 23:00,EQ-32,automatic,RioTinto_Canada_Copper,mixed,56.58,80.51,16.77,1,0,21.58,53.5,1
3/27/2023 0:00,EQ-41,manual,RioTinto_Canada_Copper,sandy,70.42,92.12,15.67,1,0,26.78,73.19,1
3/27/2023 1:00,EQ-76,automatic,RioTinto_Canada_Copper,clay,60.45,91.74,19.2,1,0,25.73,52.99,1
3/27/2023 2:00,EQ-8,manual,RioTinto_Canada_Copper,sandy,56.52,111.05,14.94,1,0,23.96,61.78,1
3/27/2023 3:00,EQ-72,automatic,RioTinto_Canada_Copper,clay,62.95,106.55,5.8,1,0,19.44,61.32,1
3/27/2023 4:00,EQ-50,automatic,RioTinto_Canada_Copper,clay,66.81,79.82,16.32,1,0,20.89,36.88,1
3/27/2023 5:00,EQ-92,automatic,RioTinto_Canada_Copper,sandy,65.18,94.09,20.56,1,0,21.46,53.4,1
3/27/2023 6:00,EQ-62,automatic,RioTinto_Canada_Copper,sandy,49.28,72.8,10.68,1,0,19.21,46.48,1
3/27/2023 7:00,EQ-84,manual,RioTinto_Canada_Copper,sandy,59.02,108.04,4.47,1,0,25.32,38.6,1
3/27/2023 8:00,EQ-62,automatic,RioTinto_Canada_Copper,mixed,47.02,62.8,11.41,1,0,26.27,30.1,1
3/27/2023 9:00,EQ-7,automatic,RioTinto_Canada_Copper,sandy,49.46,95.31,16.64,1,0,30.42,65.27,1
3/27/2023 10:00,EQ-75,automatic,RioTinto_Canada_Copper,rocky,54.79,87.08,9.11,1,0,24.4,60.73,1
3/27/2023 11:00,EQ-84,manual,RioTinto_Canada_Copper,sandy,35.52,110.91,14.42,1,0,25.21,41.11,1
3/27/2023 12:00,EQ-80,automatic,RioTinto_Canada_Copper,clay,53.69,83.82,17.05,1,0,21.05,47,1
3/27/2023 13:00,EQ-4,manual,RioTinto_Canada_Copper,mixed,43.09,83,10.61,1,0,23.8,53.4,1
3/27/2023 14:00,EQ-6,manual,RioTinto_Canada_Copper,mixed,38.14,107.93,21.46,1,0,26.95,53.82,1
3/27/2023 15:00,EQ-58,automatic,RioTinto_Canada_Copper,clay,57.95,108.99,18.39,1,0,24.55,49.36,1
3/27/2023 16:00,EQ-22,manual,RioTinto_Canada_Copper,mixed,47.39,79.07,9.97,1,0,36.03,44.1,1
3/27/2023 17:00,EQ-26,manual,RioTinto_Canada_Copper,mixed,52.2,111.78,18.48,1,0,20.63,62.02,1
3/27/2023 18:00,EQ-3,automatic,RioTinto_Canada_Copper,rocky,47.64,149.13,10.87,1,0,16.57,36.67,1
3/27/2023 19:00,EQ-41,automatic,RioTinto_Canada_Copper,rocky,43.83,90.57,12.42,1,0,20.83,38.71,1
3/27/2023 20:00,EQ-60,automatic,RioTinto_Canada_Copper,mixed,51.18,75.43,15.21,1,0,32.79,51.86,1
3/27/2023 21:00,EQ-14,automatic,RioTinto_Canada_Copper,sandy,36.38,101.11,19.12,1,0,32.14,49.46,1
3/27/2023 22:00,EQ-75,automatic,RioTinto_Canada_Copper,mixed,49.04,72.37,14.78,1,0,23.43,43.2,1
3/27/2023 23:00,EQ-82,automatic,RioTinto_Canada_Copper,rocky,69.81,94.83,17.07,1,0,25.38,30.28,1
3/28/2023 0:00,EQ-12,automatic,RioTinto_Canada_Copper,mixed,38.01,89.9,22.17,1,0,30.33,55.81,1
3/28/2023 1:00,EQ-87,automatic,RioTinto_Canada_Copper,sandy,64.26,113.85,16.31,1,0,30.96,37.95,1
3/28/2023 2:00,EQ-12,automatic,RioTinto_Canada_Copper,sandy,70.87,64.87,11.84,1,0,13.86,44.76,1
3/28/2023 3:00,EQ-13,manual,RioTinto_Canada_Copper,rocky,42.14,68.42,18.49,1,0,26.63,58.14,1
3/28/2023 4:00,EQ-25,manual,RioTinto_Canada_Copper,mixed,53.28,107.64,12.27,1,0,32.51,47.55,1
3/28/2023 5:00,EQ-45,automatic,RioTinto_Canada_Copper,rocky,37,110.85,13.56,1,0,27.19,35.51,1
3/28/2023 6:00,EQ-19,automatic,RioTinto_Canada_Copper,clay,35.51,57.06,17.82,1,0,15.66,41.53,1
3/28/2023 7:00,EQ-55,automatic,RioTinto_Canada_Copper,rocky,51.67,130.42,17.93,1,0,35.94,66.76,1
3/28/2023 8:00,EQ-100,manual,RioTinto_Canada_Copper,rocky,54.09,117.51,14.09,1,0,28.52,47,1
3/28/2023 9:00,EQ-45,automatic,RioTinto_Canada_Copper,rocky,44.33,86.57,13.44,1,0,17.8,46.69,1
3/28/2023 10:00,EQ-8,automatic,RioTinto_Canada_Copper,mixed,38.69,101.91,24.14,1,0,22.29,58.14,1
3/28/2023 11:00,EQ-93,manual,RioTinto_Canada_Copper,clay,42.16,60.58,4.04,1,0,28.73,44.83,1
3/28/2023 12:00,EQ-53,manual,RioTinto_Canada_Copper,mixed,58.91,114.08,16.82,1,0,23.03,76.19,1
3/28/2023 13:00,EQ-55,manual,RioTinto_Canada_Copper,sandy,58.98,83.07,15.09,1,0,31.88,52.73,1
3/28/2023 14:00,EQ-32,manual,RioTinto_Canada_Copper,clay,56.43,92.88,12.89,1,0,29.48,55.78,1
3/28/2023 15:00,EQ-51,automatic,RioTinto_Canada_Copper,rocky,46.14,97.8,16.44,1,0,27.39,38.81,1
3/28/2023 16:00,EQ-44,automatic,RioTinto_Canada_Copper,rocky,39.24,124.16,10.12,1,0,20.81,45.81,1
3/28/2023 17:00,EQ-82,automatic,RioTinto_Canada_Copper,rocky,63.13,109.35,8.49,1,0,26.73,54.73,1
3/28/2023 18:00,EQ-70,automatic,RioTinto_Canada_Copper,mixed,66.41,92.81,20.21,1,1.54,35.77,51.7,1
3/28/2023 19:00,EQ-18,manual,RioTinto_Canada_Copper,sandy,44.75,88.21,11.63,1,0,28.36,45.42,1
3/28/2023 20:00,EQ-83,automatic,RioTinto_Canada_Copper,clay,48.41,104.51,14.39,1,0,28.75,55.64,1
3/28/2023 21:00,EQ-22,automatic,RioTinto_Canada_Copper,clay,35.33,98.29,3.72,1,0,18.16,59.66,1
3/28/2023 22:00,EQ-37,manual,RioTinto_Canada_Copper,mixed,55.34,95.16,6.33,1,0.77,23.16,68.86,1
3/28/2023 23:00,EQ-96,automatic,RioTinto_Canada_Copper,sandy,70.76,100.12,16.26,1,0,25.26,41.21,1
3/29/2023 0:00,EQ-56,manual,RioTinto_Canada_Copper,clay,59.44,94.59,20.42,1,0,25.45,74.91,1
3/29/2023 1:00,EQ-59,manual,RioTinto_Canada_Copper,mixed,72.12,68.69,11.57,1,0,30.12,67.63,1
3/29/2023 2:00,EQ-3,automatic,RioTinto_Canada_Copper,sandy,46.1,98.85,23.16,1,0,19.4,69.39,1
3/29/2023 3:00,EQ-28,automatic,RioTinto_Canada_Copper,sandy,36.92,99.56,21.43,1,0,26.36,46.8,1
3/29/2023 4:00,EQ-74,automatic,RioTinto_Canada_Copper,clay,65.04,102.66,19.43,1,0,25.72,54.82,1
3/29/2023 5:00,EQ-35,automatic,RioTinto_Canada_Copper,clay,51.72,79.93,20.42,1,0,31.98,57.53,1
3/29/2023 6:00,EQ-61,automatic,RioTinto_Canada_Copper,sandy,41.07,84,21.57,1,0,26.3,43.86,1
3/29/2023 7:00,EQ-93,automatic,RioTinto_Canada_Copper,clay,68.72,132.78,12.4,1,0,22.33,37.36,1
3/29/2023 8:00,EQ-54,manual,RioTinto_Canada_Copper,mixed,43.94,85.19,12.64,1,0,14.51,43.46,1
3/29/2023 9:00,EQ-63,automatic,RioTinto_Canada_Copper,sandy,38.8,110.18,18.48,1,0,24.3,55.84,1
3/29/2023 10:00,EQ-79,manual,RioTinto_Canada_Copper,clay,56.02,84.06,8.78,1,0,25.22,46.71,1
3/29/2023 11:00,EQ-97,automatic,RioTinto_Canada_Copper,clay,36.98,62.18,16.66,1,0,24.5,72.17,1
3/29/2023 12:00,EQ-7,automatic,RioTinto_Canada_Copper,mixed,60.22,97.92,17.3,1,6.14,31.46,54.93,1
3/29/2023 13:00,EQ-76,manual,RioTinto_Canada_Copper,clay,38.48,112.26,18.5,1,0,28.47,56.04,1
3/29/2023 14:00,EQ-49,automatic,RioTinto_Canada_Copper,clay,52.51,93.33,17.87,1,0,22.47,43.57,1
3/29/2023 15:00,EQ-94,automatic,RioTinto_Canada_Copper,clay,53.17,60.08,8.56,1,0,22.2,53.54,1
3/29/2023 16:00,EQ-85,automatic,RioTinto_Canada_Copper,rocky,52.65,55.33,6.47,1,0,25.92,48.36,1
3/29/2023 17:00,EQ-31,manual,RioTinto_Canada_Copper,mixed,37.12,123.07,15.33,1,0,19.62,40.53,1
3/29/2023 18:00,EQ-58,automatic,RioTinto_Canada_Copper,mixed,48.05,99.71,27.23,1,0,23.9,50.6,1
3/29/2023 19:00,EQ-61,automatic,RioTinto_Canada_Copper,rocky,63.74,112.14,10.19,1,0,24.98,68.04,1
3/29/2023 20:00,EQ-24,automatic,RioTinto_Canada_Copper,mixed,47.98,104.63,13.39,1,0,21.36,40.65,1
3/29/2023 21:00,EQ-20,manual,RioTinto_Canada_Copper,clay,38.49,76.99,16.49,1,0,23.85,38.55,1
3/29/2023 22:00,EQ-37,manual,RioTinto_Canada_Copper,clay,45.55,94.88,12.31,1,0,20.78,31.42,1
3/29/2023 23:00,EQ-4,automatic,RioTinto_Canada_Copper,clay,37.42,66.06,18.28,1,0,37.71,24.01,1
3/30/2023 0:00,EQ-92,manual,RioTinto_Canada_Copper,mixed,28.18,118.92,18.55,1,0,33.47,63.02,1
3/30/2023 1:00,EQ-20,automatic,RioTinto_Canada_Copper,mixed,48.24,106.39,22.71,1,0,23.52,59.76,1
3/30/2023 2:00,EQ-60,automatic,RioTinto_Canada_Copper,sandy,51,114.81,17.75,1,0,19.95,68.7,1
3/30/2023 3:00,EQ-24,automatic,RioTinto_Canada_Copper,rocky,56.99,125.81,13.35,1,0,10.17,50.79,1
3/30/2023 4:00,EQ-50,automatic,RioTinto_Canada_Copper,mixed,54.67,92.87,19.34,1,0,17.85,43.89,1
3/30/2023 5:00,EQ-49,automatic,RioTinto_Canada_Copper,sandy,56.15,85.17,14.8,1,0,29.77,45.72,1
3/30/2023 6:00,EQ-51,automatic,RioTinto_Canada_Copper,rocky,49.59,97.88,13.11,1,0,24.33,48.16,1
3/30/2023 7:00,EQ-96,automatic,RioTinto_Canada_Copper,rocky,71.27,125.35,12.93,1,0,26.34,56.25,1
3/30/2023 8:00,EQ-36,manual,RioTinto_Canada_Copper,clay,41.58,68.68,12.53,1,0,27.84,64.01,1
3/30/2023 9:00,EQ-98,automatic,RioTinto_Canada_Copper,clay,46.83,100.41,20.45,1,0,22.81,67.23,1
3/30/2023 10:00,EQ-100,automatic,RioTinto_Canada_Copper,sandy,66.59,116.1,20.37,1,0,30.7,53.78,1
3/30/2023 11:00,EQ-66,manual,RioTinto_Canada_Copper,sandy,46.1,106.16,16.41,1,0,27.54,44.6,1
3/30/2023 12:00,EQ-79,automatic,RioTinto_Canada_Copper,clay,48.9,121.46,12.77,1,0,24.05,54.98,1
3/30/2023 13:00,EQ-34,automatic,RioTinto_Canada_Copper,clay,54.04,69.3,15.94,1,0,24.53,41.59,1
3/30/2023 14:00,EQ-36,manual,RioTinto_Canada_Copper,rocky,61.67,121.75,11.32,1,0,30.59,43.32,1
3/30/2023 15:00,EQ-6,automatic,RioTinto_Canada_Copper,rocky,51.42,87.52,14.54,1,0,29.02,57.67,1
3/30/2023 16:00,EQ-39,automatic,RioTinto_Canada_Copper,mixed,41.16,58.1,7.44,1,0,17.63,41.02,1
3/30/2023 17:00,EQ-42,automatic,RioTinto_Canada_Copper,clay,45.9,93.46,14.43,1,0,31.25,45.07,1
3/30/2023 18:00,EQ-58,manual,RioTinto_Canada_Copper,rocky,55.4,83.22,19.36,1,0,26.48,35.16,1
3/30/2023 19:00,EQ-12,automatic,RioTinto_Canada_Copper,sandy,47.05,96.72,12.34,1,0,22.89,47.5,1
3/30/2023 20:00,EQ-3,manual,RioTinto_Canada_Copper,rocky,45.33,69.6,20.15,1,0,20.56,65.61,1
3/30/2023 21:00,EQ-18,automatic,RioTinto_Canada_Copper,clay,40.68,97.54,18.07,1,0,23.82,56.85,1
3/30/2023 22:00,EQ-40,automatic,RioTinto_Canada_Copper,rocky,61.93,88.5,17.18,1,0,24.9,55.17,1
3/30/2023 23:00,EQ-21,manual,RioTinto_Canada_Copper,clay,48.78,139.76,12.19,1,0,20.43,42.93,1
3/31/2023 0:00,EQ-15,automatic,RioTinto_Canada_Copper,rocky,48.85,103.48,10.45,1,0,26.58,45.81,1
3/31/2023 1:00,EQ-97,automatic,RioTinto_Canada_Copper,mixed,56.8,104.57,20.02,1,0,19.08,28.86,1
3/31/2023 2:00,EQ-99,automatic,RioTinto_Canada_Copper,mixed,36.38,95.44,9.12,1,0,12.82,57.43,1
3/31/2023 3:00,EQ-26,manual,RioTinto_Canada_Copper,sandy,50.42,124.95,13.05,1,0,25.33,57.45,1
3/31/2023 4:00,EQ-8,automatic,RioTinto_Canada_Copper,sandy,65.05,109.71,16.23,1,0,27.68,57.09,1
3/31/2023 5:00,EQ-100,automatic,RioTinto_Canada_Copper,clay,49.36,130.26,27.07,1,0,29.41,63.73,1
3/31/2023 6:00,EQ-94,automatic,RioTinto_Canada_Copper,clay,52.2,121.09,18.59,1,0,30.91,53.77,1
3/31/2023 7:00,EQ-87,manual,RioTinto_Canada_Copper,clay,51.97,92.3,11.69,1,0,16.84,37.04,1
3/31/2023 8:00,EQ-42,automatic,RioTinto_Canada_Copper,rocky,60.61,114.59,14.91,1,0,26.13,51.48,1
3/31/2023 9:00,EQ-44,automatic,RioTinto_Canada_Copper,rocky,52.01,116.28,13.83,1,0,29.52,62.31,1
3/31/2023 10:00,EQ-14,automatic,RioTinto_Canada_Copper,rocky,74.69,118.89,16.64,1,0,25.29,54.1,1
3/31/2023 11:00,EQ-78,automatic,RioTinto_Canada_Copper,sandy,52.31,108.03,19.99,1,0,24.69,51.71,1
3/31/2023 12:00,EQ-2,automatic,RioTinto_Canada_Copper,clay,45.64,73.13,11.91,1,0,27.44,48.11,1
3/31/2023 13:00,EQ-37,automatic,RioTinto_Canada_Copper,rocky,65.12,99.42,15.97,1,0,30.56,61.87,1
3/31/2023 14:00,EQ-69,automatic,RioTinto_Canada_Copper,sandy,47.89,102.22,19.88,1,0,25.08,40.1,1
3/31/2023 15:00,EQ-38,manual,RioTinto_Canada_Copper,mixed,44,101.42,9.01,1,5.39,26.42,38.82,1
3/31/2023 16:00,EQ-41,manual,RioTinto_Canada_Copper,clay,38.12,122.95,14.31,1,0,21.54,58.16,1
3/31/2023 17:00,EQ-62,automatic,RioTinto_Canada_Copper,mixed,54.79,87.13,13.16,1,0,20.98,56.26,1
3/31/2023 18:00,EQ-60,manual,RioTinto_Canada_Copper,sandy,45.43,102.72,14.9,1,0,17.41,63.55,1
3/31/2023 19:00,EQ-14,automatic,RioTinto_Canada_Copper,clay,42.23,98.61,3.91,1,0,15.83,35.16,1
3/31/2023 20:00,EQ-89,manual,RioTinto_Canada_Copper,rocky,44.34,113.67,11.48,1,0,27.77,56.62,1
3/31/2023 21:00,EQ-84,automatic,RioTinto_Canada_Copper,sandy,46.37,136.2,4.45,1,0,24.27,54.7,1
3/31/2023 22:00,EQ-2,automatic,RioTinto_Canada_Copper,mixed,58.33,112.45,9.67,1,0,24.25,59.27,1
3/31/2023 23:00,EQ-70,manual,RioTinto_Canada_Copper,mixed,54.84,111.12,15.67,1,4.23,28.58,53.59,1
4/1/2023 0:00,EQ-17,manual,RioTinto_Canada_Copper,mixed,48.55,79.6,17.05,1,2.05,34.23,59.77,1
4/1/2023 1:00,EQ-89,automatic,RioTinto_Canada_Copper,sandy,55.61,69.13,13.03,1,0,25.49,39.27,1
4/1/2023 2:00,EQ-28,automatic,RioTinto_Canada_Copper,sandy,48.94,105.11,4.44,1,0,18.99,56.99,1
4/1/2023 3:00,EQ-66,automatic,RioTinto_Canada_Copper,clay,52.07,96.27,12.07,1,0,25.32,48.4,1
4/1/2023 4:00,EQ-35,automatic,RioTinto_Canada_Copper,clay,43.33,109.21,8.73,1,0,29.31,56.67,1
4/1/2023 5:00,EQ-5,automatic,RioTinto_Canada_Copper,mixed,43.42,87.74,13.72,1,0,16.28,43.47,1
4/1/2023 6:00,EQ-65,automatic,RioTinto_Canada_Copper,sandy,51.51,128.06,15.48,1,0,30.94,51.98,1
4/1/2023 7:00,EQ-40,manual,RioTinto_Canada_Copper,clay,51.54,76.08,6.94,1,0,20.41,54.69,1
4/1/2023 8:00,EQ-76,automatic,RioTinto_Canada_Copper,sandy,60.11,96.08,13.08,1,0,32.1,53.04,1
4/1/2023 9:00,EQ-56,automatic,RioTinto_Canada_Copper,rocky,54.99,92.17,3.98,1,0,24.31,52.27,1
4/1/2023 10:00,EQ-36,automatic,RioTinto_Canada_Copper,sandy,45.08,121.95,14.04,1,0,20.28,42.6,1
4/1/2023 11:00,EQ-45,automatic,RioTinto_Canada_Copper,mixed,37.2,95.38,14.02,1,0,27.81,46.25,1
4/1/2023 12:00,EQ-23,automatic,RioTinto_Canada_Copper,sandy,58.83,88.44,7.45,1,0,21.55,29.76,1
4/1/2023 13:00,EQ-47,automatic,RioTinto_Canada_Copper,mixed,53.32,101.61,7.77,1,0,13.28,48.25,1
4/1/2023 14:00,EQ-31,manual,RioTinto_Canada_Copper,clay,59.69,84.22,23.83,1,0,23.62,52.47,1
4/1/2023 15:00,EQ-11,manual,RioTinto_Canada_Copper,clay,54.59,99.55,16.7,1,0,33.25,50.28,1
4/1/2023 16:00,EQ-10,automatic,RioTinto_Canada_Copper,clay,68.05,97.41,11.51,1,0,21.07,39.61,1
4/1/2023 17:00,EQ-67,automatic,RioTinto_Canada_Copper,rocky,47.84,157.78,13.34,1,0,16.4,59.48,1
4/1/2023 18:00,EQ-14,automatic,RioTinto_Canada_Copper,mixed,50.41,90.75,9.05,1,0,19.66,53.96,1
4/1/2023 19:00,EQ-80,manual,RioTinto_Canada_Copper,rocky,57.9,98.21,16.12,1,0,22.06,50.94,1
4/1/2023 20:00,EQ-74,manual,RioTinto_Canada_Copper,rocky,58.63,104.36,14.42,1,0,32.55,43.81,1
4/1/2023 21:00,EQ-93,automatic,RioTinto_Canada_Copper,clay,53.27,105.46,18.65,1,0,16.24,41.68,1
4/1/2023 22:00,EQ-10,automatic,RioTinto_Canada_Copper,mixed,34.09,120.86,20.13,1,0,23.41,56.91,1
4/1/2023 23:00,EQ-76,manual,RioTinto_Canada_Copper,sandy,32.32,138.43,21.75,1,0,18.38,58.62,1
4/2/2023 0:00,EQ-94,automatic,RioTinto_Canada_Copper,sandy,46.14,83.98,19.3,1,0,27.31,44.16,1
4/2/2023 1:00,EQ-1,automatic,RioTinto_Canada_Copper,mixed,50.22,108.77,13.92,1,0,30.32,32.87,1
4/2/2023 2:00,EQ-5,manual,RioTinto_Canada_Copper,sandy,31.32,96.71,8.21,1,0,27.08,53.71,1
4/2/2023 3:00,EQ-20,manual,RioTinto_Canada_Copper,clay,49.7,106.61,13.53,1,0,25.85,71.59,1
4/2/2023 4:00,EQ-8,automatic,RioTinto_Canada_Copper,clay,56.51,122.21,14.76,1,0,19.15,40.73,1
4/2/2023 5:00,EQ-43,automatic,RioTinto_Canada_Copper,rocky,49.41,132.55,16.98,1,1.57,22.82,48.98,1
4/2/2023 6:00,EQ-76,automatic,RioTinto_Canada_Copper,clay,52.95,117.49,12.19,1,0,25.23,51.68,1
4/2/2023 7:00,EQ-1,automatic,RioTinto_Canada_Copper,sandy,55.88,106.31,8.99,1,0,31.97,49.78,1
4/2/2023 8:00,EQ-57,automatic,RioTinto_Canada_Copper,rocky,33.99,120.53,16.28,1,0,18.85,62.9,1
4/2/2023 9:00,EQ-64,automatic,RioTinto_Canada_Copper,mixed,56.53,83.17,27.09,1,0,21.24,39.49,1
4/2/2023 10:00,EQ-84,manual,RioTinto_Canada_Copper,mixed,42.66,85.48,22.13,1,0,26.27,64.54,1
4/2/2023 11:00,EQ-28,manual,RioTinto_Canada_Copper,rocky,47.62,103.37,20.96,1,0,31.37,50.29,1
4/2/2023 12:00,EQ-37,automatic,RioTinto_Canada_Copper,clay,43.39,123.28,13.15,1,0,21.63,54.51,1
4/2/2023 13:00,EQ-47,automatic,RioTinto_Canada_Copper,rocky,60.74,94.09,11.24,1,0,36.11,51.52,1
4/2/2023 14:00,EQ-76,automatic,RioTinto_Canada_Copper,rocky,38.28,96.19,18.81,1,0,21.8,48.97,1
4/2/2023 15:00,EQ-37,automatic,RioTinto_Canada_Copper,clay,63.81,60.35,21.3,1,0,19.37,44.95,1
4/2/2023 16:00,EQ-49,automatic,RioTinto_Canada_Copper,mixed,73.92,147.77,13.69,1,0,23.18,47.72,1
4/2/2023 17:00,EQ-44,automatic,RioTinto_Canada_Copper,rocky,34.49,95.4,12.08,1,0,20.75,70.29,1
4/2/2023 18:00,EQ-56,manual,RioTinto_Canada_Copper,mixed,44.14,45.18,12.32,1,0,25.75,61.6,1
4/2/2023 19:00,EQ-28,automatic,RioTinto_Canada_Copper,sandy,56.12,103.34,16.07,1,0,29.12,49.36,1
4/2/2023 20:00,EQ-79,manual,RioTinto_Canada_Copper,clay,40.07,109.46,14.67,1,0,28.77,57.52,1
4/2/2023 21:00,EQ-6,manual,RioTinto_Canada_Copper,sandy,47.28,95.4,15.07,1,1.96,28.89,56.65,1
4/2/2023 22:00,EQ-61,automatic,RioTinto_Canada_Copper,mixed,51.76,81.8,21.21,1,0,23.18,29.54,1
4/2/2023 23:00,EQ-20,automatic,RioTinto_Canada_Copper,sandy,42.87,117.96,19.33,1,0,25.45,45.24,1
4/3/2023 0:00,EQ-78,manual,RioTinto_Canada_Copper,sandy,50.82,115.66,14.13,1,0,17.28,35.66,1
4/3/2023 1:00,EQ-2,manual,RioTinto_Canada_Copper,sandy,59.49,110.52,15,1,0,19.81,50.3,1
4/3/2023 2:00,EQ-73,automatic,RioTinto_Canada_Copper,rocky,49.22,84.72,20.07,1,0,29.9,62.01,1
4/3/2023 3:00,EQ-37,automatic,RioTinto_Canada_Copper,rocky,39.61,87.82,17.64,1,0,23.97,55.92,1
4/3/2023 4:00,EQ-20,automatic,RioTinto_Canada_Copper,clay,61.65,92.99,23.24,1,0,24.73,51.62,1
4/3/2023 5:00,EQ-26,manual,RioTinto_Canada_Copper,mixed,63.89,91.71,18.38,1,0,26.84,43,1
4/3/2023 6:00,EQ-29,automatic,RioTinto_Canada_Copper,mixed,53.69,112.51,16.29,1,0,14.3,34.03,1
4/3/2023 7:00,EQ-1,automatic,RioTinto_Canada_Copper,clay,40.18,92.1,12.54,1,0,26.52,55.1,1
4/3/2023 8:00,EQ-35,manual,RioTinto_Canada_Copper,mixed,41.22,81,7.15,1,0,22.73,50,1
4/3/2023 9:00,EQ-70,automatic,RioTinto_Canada_Copper,mixed,26.32,108.46,20.3,1,0,28.96,51.93,1
4/3/2023 10:00,EQ-59,automatic,RioTinto_Canada_Copper,sandy,44.08,147.53,20.36,1,0,24.45,48.94,1
4/3/2023 11:00,EQ-69,automatic,RioTinto_Canada_Copper,sandy,60.66,84.26,21.82,1,0,20.14,51.33,1
4/3/2023 12:00,EQ-33,manual,RioTinto_Canada_Copper,mixed,43.16,85.81,8.9,1,0,23.72,47.41,1
4/3/2023 13:00,EQ-51,automatic,RioTinto_Canada_Copper,clay,40.44,97.55,16.91,1,0,18.87,51.53,1
4/3/2023 14:00,EQ-78,automatic,RioTinto_Canada_Copper,clay,60.23,115.13,11.65,1,0,31.55,46.85,1
4/3/2023 15:00,EQ-12,automatic,RioTinto_Canada_Copper,mixed,61.51,111.31,14.49,1,0,26.85,62.99,1
4/3/2023 16:00,EQ-20,automatic,RioTinto_Canada_Copper,clay,44.64,97.64,7.19,1,0,30.46,46.13,1
4/3/2023 17:00,EQ-53,automatic,RioTinto_Canada_Copper,clay,55.09,91.28,11.61,1,0,29.39,71.86,1
4/3/2023 18:00,EQ-88,automatic,RioTinto_Canada_Copper,sandy,41.32,141.99,14.48,1,0,21.15,56.39,1
4/3/2023 19:00,EQ-43,automatic,RioTinto_Canada_Copper,clay,46.57,122.88,16.97,1,0,25.83,36.07,1
4/3/2023 20:00,EQ-98,manual,RioTinto_Canada_Copper,rocky,31.8,134.7,18.75,1,0,26.82,74.09,1
4/3/2023 21:00,EQ-89,manual,RioTinto_Canada_Copper,sandy,53.6,114.06,22.95,1,0,28.48,68.89,1
4/3/2023 22:00,EQ-50,automatic,RioTinto_Canada_Copper,rocky,48.97,98.13,14.4,1,0,28.48,27.52,1
4/3/2023 23:00,EQ-29,automatic,RioTinto_Canada_Copper,mixed,43.28,107.97,12.65,1,0,22.72,49.95,1
4/4/2023 0:00,EQ-57,automatic,RioTinto_Canada_Copper,clay,49.08,136.13,16.75,1,0,28.1,30.99,1
4/4/2023 1:00,EQ-39,manual,RioTinto_Canada_Copper,rocky,47.85,110.28,16.53,1,0,26.74,37.03,1
4/4/2023 2:00,EQ-95,automatic,RioTinto_Canada_Copper,clay,41.73,65.63,9.42,1,0,20.57,41.45,1
4/4/2023 3:00,EQ-56,automatic,RioTinto_Canada_Copper,rocky,53.99,128.05,8.92,1,0,21.95,55.63,1
4/4/2023 4:00,EQ-43,automatic,RioTinto_Canada_Copper,sandy,47.02,129.94,26.46,1,0,28.07,49.54,1
4/4/2023 5:00,EQ-50,automatic,RioTinto_Canada_Copper,mixed,48.66,124.75,16.37,1,0,24.57,56.93,1
4/4/2023 6:00,EQ-23,automatic,RioTinto_Canada_Copper,rocky,35.39,73.15,18.98,1,0,24.55,62.83,1
